yellow_cards,red_cards,goals,assists,minutes_played,games,player_id,season
2,0,0,0,390,7,270576,2016
0,0,0,0,40,4,270576,2017
0,0,0,0,95,2,270596,2014
1,0,0,0,705,11,270596,2015
6,0,1,4,3233,37,270596,2016
4,0,0,1,2301,30,270596,2017
5,0,0,0,2168,25,270596,2018
5,0,0,2,2966,33,270596,2021
0,0,0,0,90,1,270610,2013
2,0,0,0,539,9,270610,2018
0,0,1,0,238,6,270646,2016
0,0,0,0,132,6,270648,2015
0,0,0,0,12,1,270648,2016
1,0,0,0,104,4,270878,2016
2,0,1,0,1366,27,270901,2020
2,0,0,0,900,10,270905,2020
0,0,0,0,872,11,270930,2018
5,0,0,0,1035,12,270930,2019
1,0,1,0,580,9,270930,2020
11,0,12,4,2244,30,270959,2015
1,0,0,1,942,11,270988,2022
9,0,2,3,2475,30,27108,2012
4,0,1,1,2198,25,27108,2013
6,0,2,3,1758,21,27108,2014
0,0,0,0,14,2,271087,2013
2,0,1,1,716,17,271098,2016
3,0,4,3,1219,22,271098,2017
1,0,1,1,279,4,271098,2021
6,1,11,2,2382,31,271098,2022
3,0,6,7,1733,26,271098,2023
0,0,1,1,110,4,271103,2017
0,0,0,0,90,1,27114,2012
1,2,1,1,1464,19,27114,2013
2,0,0,0,1350,15,27114,2014
5,0,0,1,2009,23,27114,2015
2,0,2,0,2065,25,27114,2016
0,0,0,0,152,2,27114,2017
2,0,3,0,483,14,2712,2012
0,0,0,0,13,1,271228,2012
1,0,0,0,419,7,271228,2013
8,0,0,0,1689,20,271228,2014
4,0,1,0,1523,18,271228,2017
5,0,2,3,1309,24,271256,2015
0,0,1,0,403,11,271256,2016
2,0,2,1,1030,21,271256,2017
2,0,6,2,1664,24,271256,2018
3,0,2,2,792,17,271256,2019
2,0,1,2,441,14,271256,2021
1,1,5,3,1679,28,271256,2022
4,1,7,0,1378,19,271256,2023
0,0,0,0,90,1,27126,2013
0,0,0,1,85,9,271282,2017
2,0,0,1,630,11,271282,2018
1,0,0,0,188,3,271284,2015
0,0,0,0,200,3,271284,2016
10,0,0,2,2231,27,271335,2019
8,0,0,0,2691,33,271335,2020
7,0,0,1,2426,27,271335,2021
10,0,3,0,2745,31,271335,2022
6,0,5,0,2310,25,271335,2023
3,0,2,1,1013,16,271340,2016
1,0,2,2,769,25,271340,2017
3,0,1,0,503,14,27135,2015
3,0,5,4,1118,22,271353,2018
2,0,3,0,717,14,271371,2014
1,0,0,0,171,4,27138,2016
2,0,0,0,50,2,271384,2012
1,0,0,0,615,10,271390,2013
0,0,0,0,20,1,271432,2012
0,0,0,0,90,1,271435,2012
0,0,0,0,154,5,271438,2016
0,0,1,0,57,2,271441,2014
4,0,0,0,1082,15,271441,2015
2,0,0,0,455,10,271441,2016
0,0,0,0,54,4,271446,2013
0,0,0,0,19,1,271451,2013
0,0,0,1,171,8,271451,2014
1,0,0,2,510,8,271455,2017
0,0,1,0,328,11,271455,2018
1,0,0,2,804,18,271455,2019
4,0,0,2,2239,34,271455,2020
3,1,1,3,1799,29,271455,2021
0,0,1,1,113,8,271455,2022
4,0,0,0,994,15,271455,2023
0,0,0,0,90,1,271482,2012
1,0,0,0,876,10,271482,2013
3,0,0,0,540,7,271482,2014
6,0,4,2,2300,31,271482,2015
3,0,2,0,1664,24,271482,2016
3,0,3,0,1967,26,271482,2017
1,0,3,1,918,14,271482,2018
1,0,0,1,426,9,271482,2019
1,0,1,0,316,5,271482,2020
0,0,0,0,3,1,271486,2012
0,0,0,0,14,2,271495,2016
1,0,3,6,1938,29,271495,2017
1,0,5,9,2212,29,271495,2018
3,0,3,3,1354,18,271495,2019
0,0,2,3,1518,23,271495,2020
1,0,7,4,2250,35,271495,2021
1,0,2,4,2156,37,271495,2022
0,0,0,0,19,1,271497,2013
0,0,0,1,20,2,271497,2015
4,0,2,0,849,15,271497,2017
4,1,6,2,1562,25,271498,2019
6,1,9,1,2162,36,271498,2021
0,0,0,0,357,11,271498,2022
0,0,0,0,14,1,271509,2012
1,0,0,1,2115,24,27151,2014
4,0,1,0,1096,14,27151,2015
0,0,0,0,16,2,271511,2019
0,0,0,0,20,1,271513,2012
0,0,0,0,33,1,271513,2013
0,0,0,0,1,1,271514,2012
1,0,0,0,386,6,271514,2014
9,0,2,1,962,18,271598,2015
3,0,0,1,1350,15,271635,2016
0,0,0,0,548,7,271635,2017
1,0,0,0,180,2,271635,2020
5,0,4,3,1828,28,271665,2016
6,0,2,1,1581,21,271665,2017
2,0,0,0,143,4,271665,2019
0,0,0,0,89,4,271670,2015
5,0,0,0,1673,20,27172,2012
6,0,0,3,2638,33,27172,2013
5,0,0,0,1497,18,27172,2014
6,1,0,0,1078,15,27172,2015
2,0,5,3,573,17,271743,2014
3,1,8,3,1509,29,271743,2015
1,0,7,0,451,25,271743,2016
3,0,4,3,1135,33,271743,2017
3,0,14,6,2997,35,271743,2020
0,0,9,0,2239,31,271743,2021
1,0,4,1,1405,30,271743,2022
0,0,1,1,485,10,271773,2019
2,2,2,0,2523,31,27178,2013
9,0,4,0,3056,34,27178,2014
5,0,3,0,2070,23,27178,2015
6,0,2,1,2602,29,27178,2016
5,0,4,3,3240,36,27178,2017
1,0,0,2,2238,26,27178,2018
3,0,1,1,2917,33,27178,2019
4,1,1,0,2792,32,27178,2020
3,1,1,0,3130,35,27178,2021
4,0,0,0,2714,32,27178,2022
3,0,1,0,1980,22,27178,2023
0,0,0,0,154,6,271787,2015
0,0,1,0,898,29,271787,2021
0,0,0,0,582,8,271816,2020
3,0,3,0,767,18,271861,2015
3,1,0,1,703,13,271861,2016
5,0,0,0,724,8,27193,2013
1,0,4,1,625,7,271966,2013
0,0,2,0,297,5,271966,2014
4,0,12,2,1249,17,271966,2017
6,0,30,3,2704,31,271966,2018
1,0,4,0,421,11,271966,2019
3,1,14,2,2242,34,271966,2020
3,0,4,2,1117,23,271966,2021
6,0,23,6,2510,33,271966,2022
2,0,0,0,423,9,271988,2014
1,0,0,0,363,8,271988,2015
4,0,0,0,1164,23,271988,2019
2,0,0,1,304,12,271988,2020
0,0,0,0,90,1,271997,2018
4,0,14,5,3077,36,272206,2022
1,0,5,5,1587,20,272206,2023
1,0,0,0,196,7,272259,2014
5,0,7,4,2714,34,272261,2017
0,0,0,0,400,9,272261,2018
1,0,3,1,1739,27,272261,2019
5,1,7,4,2907,36,272261,2020
4,0,11,4,2413,30,272261,2021
4,0,3,0,2183,36,272261,2022
1,0,1,0,363,13,272261,2023
0,0,0,0,166,3,272278,2017
3,0,3,2,1806,26,272278,2021
2,0,5,4,2234,38,272278,2022
1,0,7,6,2002,25,272278,2023
0,0,0,0,23,3,27234,2013
4,0,0,0,810,9,27236,2012
1,0,0,0,345,4,27236,2013
0,0,0,0,108,3,27239,2012
0,0,0,2,334,7,27239,2013
2,0,2,6,2146,29,27239,2014
0,0,0,0,251,12,27239,2016
3,0,0,1,1350,15,27244,2013
0,0,1,1,240,5,27245,2012
0,0,3,2,615,10,27245,2013
1,0,6,3,1445,18,27245,2014
0,0,3,3,1575,18,27245,2015
1,0,2,0,1072,12,27245,2016
1,0,0,0,630,7,272539,2016
1,0,0,0,1364,17,272539,2017
5,0,0,1,1701,19,272539,2020
6,0,1,2,2621,30,272539,2021
6,0,2,0,1967,25,272539,2022
4,0,1,0,1632,22,272539,2023
3,0,0,4,482,26,272549,2020
3,0,3,1,892,18,272587,2022
0,0,0,0,450,5,2726,2012
0,0,0,0,180,2,2726,2013
6,1,1,0,1861,21,272622,2015
9,0,2,2,2700,30,272622,2016
8,0,3,1,3060,34,272622,2017
5,0,1,0,3150,35,272622,2018
9,0,3,1,2946,34,272622,2019
2,0,2,0,1499,20,272622,2020
3,0,1,2,1819,24,272622,2021
3,0,1,1,2279,28,272622,2022
3,0,1,0,1580,20,272622,2023
0,0,1,0,90,1,272624,2015
1,0,0,0,218,3,272624,2017
0,0,1,0,119,3,272624,2018
0,0,0,1,343,7,272631,2016
0,0,0,1,284,7,272631,2017
6,0,0,1,2118,25,272631,2018
1,0,1,2,984,15,272631,2019
1,0,1,1,1445,28,272631,2022
2,0,0,3,1225,16,272631,2023
0,0,0,0,37,4,272633,2016
3,0,0,0,1182,14,272636,2019
6,0,3,1,2277,26,272636,2020
3,0,0,0,1657,24,272636,2021
4,0,2,0,2010,23,272636,2022
3,0,1,0,1359,16,272636,2023
0,0,0,0,222,8,272638,2020
0,1,0,0,49,3,272640,2016
1,0,0,0,172,3,272640,2017
0,0,0,0,90,1,272640,2018
3,0,0,1,2091,31,272640,2021
2,0,3,1,2092,31,272640,2022
0,0,0,0,44,4,272642,2013
0,0,0,2,466,10,272642,2014
1,0,1,0,550,18,272642,2015
1,1,3,2,2663,34,272642,2016
2,0,5,8,2809,38,272642,2017
2,0,6,5,2913,34,272642,2018
0,0,4,7,2182,30,272642,2019
0,0,3,4,1567,25,272642,2020
6,0,5,5,3031,39,272642,2021
1,0,1,5,1117,25,272642,2022
0,0,0,0,57,5,272644,2016
0,0,1,0,109,6,272644,2017
2,0,1,0,361,11,272679,2016
3,0,2,2,959,23,272679,2017
0,0,0,0,1,1,272687,2014
1,0,1,0,297,5,272687,2015
0,1,0,0,350,4,272694,2014
0,0,0,0,217,4,272698,2014
0,0,0,0,8,1,272698,2016
0,0,0,1,204,6,272698,2018
4,0,1,2,2705,33,272704,2021
0,0,0,0,357,8,272704,2022
3,0,1,1,2202,27,272706,2018
0,0,0,1,760,15,272707,2016
2,0,1,2,1299,24,272707,2017
0,0,0,0,532,9,272707,2018
2,0,0,0,289,6,272708,2013
0,0,0,0,29,2,272708,2016
0,0,0,0,68,1,272718,2013
0,0,0,0,24,2,272732,2015
2,0,0,0,7,1,272732,2016
1,0,1,0,521,14,272774,2017
1,0,0,0,532,6,272774,2018
0,0,0,0,21,1,272776,2014
0,0,0,0,24,1,272776,2015
0,0,0,0,339,12,272776,2018
0,0,0,0,180,2,272785,2015
1,0,0,0,59,4,272785,2016
0,0,0,0,27,3,272812,2014
2,0,4,2,1614,26,272812,2015
4,0,3,3,1970,31,272812,2016
8,0,1,5,3333,37,272812,2017
10,0,1,8,3071,35,272812,2018
6,1,1,1,2449,32,272812,2019
5,0,0,1,1152,22,272812,2020
2,0,0,1,817,18,272812,2021
7,0,2,0,1705,31,272812,2022
2,0,0,0,265,10,272812,2023
0,0,0,0,11,1,272816,2017
0,0,0,0,6,1,272844,2015
0,0,0,0,86,2,272855,2012
0,0,0,1,152,12,272855,2013
5,0,9,3,1550,37,272855,2015
5,0,14,4,2506,34,272855,2016
6,0,16,6,1753,26,272855,2017
9,0,19,6,2587,33,272855,2018
1,0,9,2,1749,27,272855,2019
4,0,29,2,2590,33,272855,2020
5,0,21,3,2743,37,272855,2021
3,0,16,0,1587,30,272855,2022
2,0,9,3,1221,16,272855,2023
1,0,0,0,106,2,272903,2013
1,0,0,1,1363,18,27292,2012
1,0,3,2,1732,30,27292,2013
4,0,2,2,1545,21,27292,2014
6,0,4,2,2669,31,27292,2015
0,0,1,2,1266,24,27292,2016
1,0,2,3,1822,27,27292,2017
4,0,2,1,1137,16,27292,2018
2,0,5,8,1985,33,27292,2019
3,0,0,0,707,8,272920,2018
4,1,2,1,1464,20,272930,2015
4,0,5,3,3046,37,272930,2017
0,0,0,1,83,1,272930,2023
0,0,0,0,11,1,272934,2013
0,0,0,0,28,1,272934,2014
1,0,0,0,807,16,272955,2020
4,0,0,1,878,11,272957,2013
0,0,1,0,210,8,272957,2019
0,0,0,0,763,10,272999,2018
5,0,8,2,3474,42,272999,2019
3,0,4,1,2519,35,272999,2020
2,0,1,1,1922,34,272999,2021
2,0,11,2,2538,35,272999,2022
2,0,5,2,2314,34,272999,2023
2,0,0,0,576,10,27300,2012
4,0,4,0,2573,29,27300,2013
0,1,0,0,367,6,27300,2014
4,0,1,0,1997,24,27300,2015
2,0,4,0,2617,30,27300,2016
6,0,2,0,3519,43,27300,2017
2,0,0,0,834,11,27300,2018
0,1,0,0,85,3,27300,2019
0,0,0,0,607,11,27300,2020
1,0,0,1,956,12,273000,2016
3,0,2,0,2779,34,273000,2017
0,0,0,0,184,3,273000,2018
1,0,1,0,1440,16,273000,2022
1,0,0,2,1976,24,273000,2023
0,0,1,0,180,5,273001,2014
0,0,0,0,114,7,273004,2013
0,0,0,0,320,5,273004,2014
6,0,0,0,990,11,273004,2015
11,0,3,1,2142,25,273004,2016
9,0,2,0,2076,24,273004,2017
2,0,1,3,645,8,273004,2018
0,0,0,0,48,2,273004,2019
2,0,0,0,346,10,27303,2013
12,0,6,1,3188,36,273033,2020
2,0,0,0,1006,14,27304,2012
4,0,0,0,2330,27,27304,2013
7,0,1,0,2778,33,27304,2014
4,0,2,1,1688,23,27304,2015
1,0,0,0,643,8,27304,2020
2,0,2,0,722,19,27305,2012
5,0,2,1,2304,27,27305,2013
5,0,2,1,1851,22,27305,2014
3,0,1,1,1356,19,27305,2015
4,0,0,1,1536,26,27305,2016
2,0,1,0,389,13,27305,2017
1,0,1,0,1066,26,27305,2018
1,0,1,0,80,9,27305,2019
0,0,0,0,26,1,273051,2015
2,0,9,1,2267,34,273054,2015
0,0,4,2,523,15,273054,2016
1,0,8,1,1435,27,273054,2017
0,0,3,0,268,10,273054,2018
0,0,0,0,2,1,273054,2021
9,0,0,1,2755,32,27306,2012
8,1,1,4,2495,29,27306,2013
5,0,1,0,1260,15,27306,2014
1,0,0,0,1115,14,27306,2015
0,0,0,0,16,1,27306,2016
3,0,5,0,1757,20,27306,2017
6,0,4,4,1947,24,27306,2018
2,0,1,2,2100,25,27306,2019
5,0,2,1,2108,26,27306,2020
6,0,2,0,1049,23,27307,2012
0,0,0,0,90,1,273130,2015
5,0,0,0,778,9,273130,2022
10,0,0,0,1538,19,273130,2023
3,0,2,0,2561,33,273132,2014
6,0,3,1,2129,35,273132,2015
4,0,2,5,2668,32,273132,2016
1,0,2,2,1685,26,273132,2017
5,0,3,2,2489,36,273132,2018
4,0,10,8,3372,43,273132,2019
10,0,12,8,3526,44,273132,2020
3,0,3,2,740,17,273132,2021
4,0,4,0,1826,49,273132,2022
6,0,6,0,1834,26,273132,2023
2,0,1,0,1005,21,273152,2017
4,0,1,0,2851,32,273152,2018
6,0,2,0,3500,43,273152,2019
5,0,1,0,2744,35,273152,2020
5,0,1,2,2943,35,273152,2021
3,0,0,0,2068,29,273152,2022
3,0,2,0,2225,26,273152,2023
1,0,0,0,312,4,273173,2015
0,0,0,0,198,3,273236,2016
6,0,0,0,2069,26,273236,2017
5,0,1,0,1510,18,273236,2018
7,0,0,0,1818,23,273236,2019
6,0,0,0,1828,25,273236,2020
6,0,0,0,1753,21,273236,2021
8,1,0,0,1750,30,273236,2022
1,0,0,0,90,1,273236,2023
0,0,1,0,623,13,273341,2015
0,0,0,0,457,11,273341,2017
5,1,1,1,1296,16,273341,2021
1,0,3,4,2335,27,273341,2022
3,0,1,1,1330,16,273341,2023
2,0,2,1,673,17,273383,2019
0,0,0,0,4,1,273422,2015
0,0,0,0,9,1,273431,2015
0,0,0,0,130,5,273431,2016
0,0,0,0,165,6,273431,2017
6,0,5,3,2755,33,273431,2018
4,0,0,3,1021,15,273431,2019
1,0,1,1,411,18,273432,2015
3,0,2,4,1942,26,273432,2016
5,0,7,3,2130,27,273432,2019
0,0,0,0,270,3,273432,2020
7,0,2,2,2135,24,273438,2014
6,0,0,3,2211,34,273438,2015
2,0,0,0,326,8,273438,2016
8,0,4,5,2629,45,273438,2017
1,1,0,0,1550,22,273438,2018
4,0,0,0,1120,16,273438,2019
2,0,0,0,317,5,273438,2020
0,0,0,0,90,1,273438,2021
2,1,0,1,559,11,273455,2017
4,0,0,1,1226,14,273455,2020
4,0,0,0,1808,22,273455,2023
0,0,0,0,270,3,27346,2012
0,0,0,0,270,3,27346,2013
0,0,0,0,450,5,27346,2014
1,0,0,0,401,5,27346,2015
2,0,0,0,1582,18,27349,2017
3,0,0,0,2340,26,27349,2018
0,0,0,0,45,1,273542,2015
6,0,4,1,1557,25,273551,2018
1,0,0,0,180,2,273570,2014
1,0,0,0,534,9,273570,2015
2,0,1,0,406,6,273570,2016
0,0,0,0,146,5,273570,2017
1,0,0,0,56,2,273570,2019
0,0,0,0,64,3,273570,2020
0,0,0,0,36,3,273588,2014
3,0,3,3,2890,34,273588,2017
3,1,0,3,1909,28,273588,2018
1,0,0,0,303,4,273641,2018
1,0,2,0,2058,23,273663,2015
4,0,0,2,2580,30,273663,2016
3,0,3,2,2160,24,273663,2017
1,0,3,1,1980,22,273663,2018
2,0,0,1,630,7,273663,2019
6,0,1,0,1451,19,273663,2020
2,0,1,0,919,11,273663,2021
3,0,3,0,2128,26,273663,2022
2,0,2,5,1393,17,273663,2023
0,0,0,0,90,1,273669,2018
0,0,0,2,189,6,273669,2019
1,0,3,1,915,20,273669,2023
0,0,0,0,219,4,27368,2012
3,0,2,0,1886,23,27369,2012
0,0,1,0,14,1,273738,2013
2,0,8,0,1571,23,273738,2022
1,0,10,1,1871,22,273738,2023
1,0,0,0,90,1,27374,2012
5,0,1,0,1572,18,27374,2013
10,0,0,3,2880,32,27374,2014
2,0,0,0,2897,33,27374,2015
2,0,1,0,2761,32,27374,2016
4,0,1,1,1869,22,27374,2017
5,0,2,0,2281,29,27374,2018
0,0,1,0,1222,15,27374,2019
1,0,0,0,961,15,27374,2020
0,0,2,0,170,6,273773,2014
0,0,0,1,108,12,273773,2015
0,0,0,0,6,1,273773,2016
1,0,20,8,3346,38,27378,2012
2,0,7,3,1521,21,27378,2013
1,0,11,0,1470,16,27378,2014
1,0,0,0,86,5,273812,2013
2,0,1,1,488,6,273824,2016
1,0,8,2,922,28,27389,2012
3,0,21,4,2682,49,27389,2013
1,0,17,6,1916,44,27389,2014
5,0,29,7,3572,52,27389,2015
0,0,16,7,2363,46,27389,2016
0,0,11,4,1744,36,27389,2017
2,0,9,4,1905,41,27389,2018
0,0,8,3,2084,39,27389,2019
0,0,4,1,1068,27,27389,2020
0,0,11,4,2396,35,27389,2021
1,1,10,1,2103,34,27389,2022
0,0,2,1,792,16,27389,2023
3,0,0,0,328,9,27390,2012
0,0,0,0,75,2,27390,2013
5,0,1,1,2394,34,27394,2012
3,0,0,1,1720,31,27394,2013
4,0,0,3,2435,31,27394,2014
1,0,0,0,854,15,27394,2015
3,0,0,2,1075,16,27394,2016
0,0,1,0,319,7,27394,2017
2,0,0,4,1316,15,273945,2019
5,0,0,2,2749,32,273945,2020
4,0,0,2,2160,25,273945,2021
1,0,0,5,2488,29,273945,2022
2,0,0,1,1402,18,273945,2023
0,0,0,1,51,1,273973,2016
0,0,0,0,1206,18,273973,2017
0,0,0,1,657,11,273973,2018
3,0,0,1,982,17,273973,2019
0,0,0,0,204,6,273980,2014
3,0,2,0,811,24,273980,2016
4,0,0,0,1157,18,274058,2017
9,0,2,2,1770,24,274058,2018
8,0,1,0,1530,19,274058,2019
7,0,0,0,1416,24,274058,2020
3,0,6,0,1376,20,274061,2016
2,0,0,0,525,13,274074,2016
0,0,0,0,80,4,274074,2017
2,0,5,2,839,27,274347,2017
0,0,0,0,64,3,274347,2019
2,0,1,0,434,11,274347,2020
0,0,0,0,900,10,274351,2022
1,0,1,2,1166,18,274373,2020
5,0,0,2,2067,26,274373,2021
3,0,1,1,799,24,274373,2022
0,0,0,0,181,3,274461,2015
3,0,1,1,994,15,274461,2016
1,0,0,0,199,7,274461,2017
0,0,0,0,85,1,274461,2018
7,0,3,4,2477,28,274461,2019
0,0,1,0,639,14,274461,2020
0,0,1,1,704,15,274461,2021
0,0,0,1,151,5,274461,2022
1,0,0,0,512,8,274461,2023
0,0,0,0,9,4,274466,2013
1,0,0,0,203,5,274466,2014
1,0,0,0,203,4,274466,2019
5,0,0,0,1200,19,274466,2020
12,0,0,1,2408,28,27448,2013
6,1,0,0,2394,28,27448,2014
3,0,0,0,1112,13,27448,2015
0,0,0,0,18,2,274484,2013
0,0,0,0,5,1,274484,2015
0,0,0,0,180,2,274484,2016
3,0,0,0,1710,20,274484,2018
3,1,0,0,1213,16,274484,2019
0,1,0,0,169,9,274484,2020
2,1,0,1,977,21,274484,2021
4,0,0,0,922,13,274484,2022
3,0,0,0,549,8,274484,2023
0,0,0,0,284,6,274521,2018
8,0,2,1,2547,29,27453,2012
5,0,4,1,2822,32,27453,2013
2,1,1,0,2175,26,27453,2014
1,0,0,0,1047,15,274571,2013
1,0,0,1,685,13,274571,2014
1,0,0,0,599,9,274571,2015
0,0,0,0,91,2,274640,2014
3,0,2,0,1724,23,274640,2018
4,0,2,3,805,30,274640,2021
3,0,0,0,1080,12,274694,2017
6,0,1,0,2872,32,274694,2018
6,0,0,0,1865,21,274694,2019
9,0,1,1,3208,38,274694,2020
10,1,0,4,2870,35,27470,2012
11,1,5,4,2297,29,27470,2013
12,0,7,2,2448,36,27470,2014
7,0,2,1,1613,18,27470,2015
1,0,0,0,447,5,27470,2018
1,0,5,8,2627,35,27471,2012
3,0,1,7,1703,29,27471,2013
0,0,0,2,552,25,27471,2014
2,0,0,0,707,21,27471,2015
2,0,2,4,785,22,27471,2016
2,0,5,2,1209,19,274737,2017
0,0,0,0,143,6,274737,2018
0,0,0,0,77,1,274765,2016
0,0,1,0,135,3,274771,2015
0,0,2,0,288,6,274771,2016
4,0,4,2,1695,29,274802,2016
6,0,7,2,1591,30,274802,2017
5,0,9,3,2557,33,274802,2018
2,0,0,0,151,4,274802,2020
5,0,0,0,1284,15,274828,2018
0,0,0,0,74,1,274839,2014
4,0,1,1,2151,26,274839,2015
9,0,5,1,4821,54,274839,2016
10,0,1,4,3134,36,274839,2017
8,0,2,0,3298,38,274839,2018
6,0,2,1,2837,35,274839,2019
7,0,1,4,2920,36,274839,2020
8,0,1,0,2265,27,274839,2021
4,0,0,0,1691,28,274839,2022
1,0,0,0,253,7,274848,2014
0,0,0,0,90,1,274848,2015
0,0,0,0,90,1,274858,2013
0,0,0,0,174,6,274858,2014
1,0,0,0,141,6,274858,2015
2,0,1,1,833,21,274858,2016
10,0,0,3,2333,35,274858,2017
4,0,0,0,2002,23,27486,2012
0,1,0,0,3683,41,27486,2013
4,1,0,0,3280,37,27486,2014
0,0,0,0,630,7,27486,2015
1,0,0,1,1726,19,27486,2016
0,0,0,0,1530,17,27486,2017
0,0,0,0,360,4,27486,2020
3,0,0,0,1440,16,27486,2021
0,0,0,0,210,2,27486,2022
1,0,9,4,1111,13,274862,2014
2,0,2,4,1771,30,274862,2015
2,0,3,7,2265,33,274862,2016
1,0,5,2,1854,22,274862,2017
1,0,1,1,779,19,274862,2018
2,0,5,5,2182,26,274862,2019
2,0,6,5,2341,33,274862,2020
3,0,6,8,2351,30,274862,2021
3,0,5,4,2841,43,274862,2022
0,0,3,5,1439,17,274862,2023
5,0,0,1,1372,23,27487,2015
5,0,0,0,755,12,27487,2017
1,0,0,0,76,5,27488,2015
0,0,0,0,713,9,27490,2013
1,0,0,0,180,2,27490,2014
2,1,0,0,2990,34,27490,2015
5,1,0,0,2972,34,27490,2016
2,0,0,0,3315,37,27490,2020
3,1,0,0,2314,27,27490,2021
0,0,0,0,90,1,27490,2022
0,0,0,0,36,5,27491,2012
0,0,1,1,190,9,27491,2013
4,0,0,2,2880,32,27493,2015
4,0,0,0,3240,36,27493,2016
4,0,0,0,3150,35,27493,2017
5,0,0,0,2696,30,27493,2018
4,0,0,0,2520,28,27493,2019
0,0,0,0,90,1,27493,2023
2,0,4,1,3020,35,27494,2012
4,0,2,0,2836,35,27494,2013
2,0,1,0,3391,44,27494,2014
5,0,0,0,2419,31,27494,2015
1,0,0,1,1945,25,27494,2016
3,0,0,0,1273,17,27494,2017
5,0,1,0,2448,30,27494,2018
2,0,0,0,1080,12,274958,2020
5,0,4,0,1694,25,274984,2018
4,0,6,7,2040,25,274984,2019
3,0,7,2,2067,29,274984,2020
2,0,2,0,727,13,274984,2021
3,0,6,0,1513,22,274984,2022
0,0,0,1,489,9,274984,2023
1,0,0,0,320,5,275028,2016
1,0,0,2,636,25,27505,2012
0,0,0,0,89,4,27505,2013
4,0,0,4,1060,22,27510,2013
4,0,0,3,1895,32,27510,2014
3,1,4,2,3568,41,27511,2012
5,0,2,2,3913,44,27511,2013
5,0,3,2,3734,44,27511,2014
3,0,4,0,2946,35,27511,2015
5,0,6,0,3535,40,27511,2016
3,1,0,1,3091,40,27511,2017
1,0,0,0,382,6,27511,2018
1,0,0,1,2258,26,27511,2019
3,0,1,1,1800,20,27511,2020
2,0,2,1,1053,21,275159,2016
6,0,3,2,1086,21,275159,2017
2,0,4,0,657,13,275159,2018
3,0,7,2,1972,27,275159,2019
4,0,2,3,1386,26,275159,2020
3,0,1,1,756,15,275159,2021
3,0,0,0,540,6,275218,2023
0,0,0,1,14,1,275249,2016
0,0,1,0,63,2,275249,2018
4,0,3,0,1157,25,275249,2022
6,0,1,0,1442,20,275249,2023
3,0,0,0,1049,12,275256,2016
5,0,0,2,1852,22,275256,2017
1,0,0,1,266,4,275256,2018
8,1,0,2,2074,25,275256,2019
1,1,0,0,908,13,275256,2020
1,0,0,0,775,15,275287,2018
6,0,0,2,2077,25,275287,2019
0,0,0,0,11,3,275287,2020
1,0,0,0,179,10,275287,2021
1,0,0,0,199,4,275287,2022
4,1,0,2,1194,14,275303,2013
4,0,1,3,2217,30,275303,2014
9,0,0,2,3513,40,275303,2015
8,0,2,5,2178,27,275303,2016
6,0,0,2,3276,43,275303,2017
8,0,6,6,3693,43,275303,2018
12,0,2,6,3035,42,275303,2019
2,0,0,0,2112,30,275303,2021
7,0,2,1,1531,19,275303,2022
3,0,0,1,728,16,275303,2023
2,0,2,1,756,14,275361,2015
5,1,1,0,2258,30,275361,2017
2,0,0,0,387,7,275361,2021
0,0,0,0,45,1,275385,2013
0,0,0,0,67,6,275385,2015
3,0,0,0,3015,34,27539,2012
4,1,0,0,1979,22,27539,2013
0,0,1,1,676,23,275423,2020
0,0,0,0,22,2,275457,2014
1,0,4,1,893,17,275457,2018
2,0,1,3,1686,27,275457,2019
3,0,1,3,1259,18,275457,2020
1,0,0,0,400,5,275507,2015
4,0,1,0,1933,22,275512,2016
0,0,0,1,2288,26,275512,2017
3,0,0,0,753,11,275512,2018
0,0,0,0,167,4,275512,2019
4,0,0,1,1403,19,275512,2020
0,0,0,0,415,6,27554,2013
0,0,0,0,90,1,275590,2021
1,0,4,0,1319,28,275590,2022
0,0,0,0,1702,19,27565,2012
1,0,0,0,3180,35,27565,2013
0,0,0,0,3326,37,27565,2014
2,0,0,0,3060,34,27565,2015
0,0,0,1,1380,15,27565,2016
0,0,0,0,90,1,275671,2022
3,0,1,1,372,14,275681,2023
0,0,0,1,621,12,275682,2016
3,0,1,1,363,16,275682,2019
0,0,0,0,277,8,275682,2020
1,0,1,0,127,7,275682,2021
0,0,0,0,223,7,275683,2015
2,0,1,0,1349,17,275683,2022
0,0,0,0,1,1,275685,2014
0,0,0,0,86,2,275685,2016
4,0,12,7,2726,41,27577,2012
0,0,0,0,565,7,27577,2013
4,0,0,0,1364,20,27581,2013
3,0,0,0,1553,19,27581,2014
4,0,0,0,1915,26,27581,2015
5,0,0,0,2603,29,27581,2016
8,0,1,0,2124,25,27581,2017
7,0,0,0,731,14,27581,2018
3,1,0,1,1301,17,27581,2020
0,0,0,0,168,5,27581,2021
3,0,0,0,1710,19,27583,2012
5,0,0,0,2880,32,27583,2013
3,0,0,0,2830,32,27583,2014
1,0,0,0,3150,35,27583,2015
0,0,0,0,90,1,27583,2016
0,0,0,0,2340,26,27583,2017
6,0,0,0,1980,22,27583,2018
0,0,0,0,585,7,27583,2019
2,0,3,1,1521,27,275882,2014
0,0,0,0,90,1,27592,2013
2,0,0,0,166,4,275935,2015
5,0,3,3,1873,25,275935,2018
3,0,0,0,660,9,275935,2019
