BirthCountry,SubPosition,Position,Height,CurrentPay,HighestPay,YellowCards,RedCards,Goals,Assists,Minutes,Games,YellowLastSeason,RedLastSeason,GoalsLastSeason,AssistsLastSeason,MinutesLastSeason,GamesLastSeason,ShootoutGoals,ShootoutAppearances,BirthYear,Name
Germany,Centre-Back,Defender,196,9000000,9000000,2,0,2,1,1047,15,2,0,3,3,2182,25,0,0,2000,Luther Boehm
South Africa,Left Midfield,Midfield,170,400000,800000,3,0,0,6,1501,23,1,0,0,1,597,18,0,0,1998,Marvin O'Conner
Denmark,Centre-Forward,Attack,202,1000000,1000000,7,0,5,4,1381,23,3,0,0,1,583,18,0,0,2002,Clifford Kohler
Denmark,Centre-Forward,Attack,188,450000,700000,2,0,11,4,2329,28,2,0,11,1,1798,23,0,0,1989,Horace Lynch
Denmark,Centre-Back,Defender,198,3000000,3000000,3,0,0,0,1552,20,3,0,1,0,1546,19,0,0,2002,Saul Robel
Denmark,Goalkeeper,Goalkeeper,192,700000,700000,0,0,0,0,540,6,0,0,0,0,750,8,0,0,2005,Johnnie Beatty
Brazil,Left-Back,Defender,181,5500000,6500000,2,0,1,2,1026,19,5,0,2,5,2412,30,0,0,1997,Felipe Daugherty
Spain,Defensive Midfield,Midfield,184,400000,400000,7,0,0,0,997,17,0,0,0,0,1,1,0,0,2000,Roy Mohr
Spain,Left-Back,Defender,185,3000000,3000000,6,0,1,2,2154,32,1,0,0,2,467,11,0,0,1998,Earl Weimann
Spain,Left-Back,Defender,185,1200000,5000000,0,0,1,2,1437,19,0,0,0,0,90,1,0,0,1999,Wilfred Lind
England,Central Midfield,Midfield,180,2500000,3000000,2,0,1,1,366,16,1,0,0,1,884,25,0,0,1998,Emilio DuBuque
France,Centre-Back,Defender,186,32000000,65000000,4,0,1,0,1277,16,3,0,1,0,1118,13,0,0,2000,Herman Larson
France,Attacking Midfield,Midfield,177,75000000,80000000,5,0,7,5,941,17,4,0,37,14,4107,50,1,1,1997,Thomas Rogahn
France,Attacking Midfield,Midfield,174,25000000,25000000,3,0,5,5,1785,31,3,0,0,1,455,17,0,0,2002,Everett Shanahan
Morocco,Left Midfield,Midfield,191,1500000,7000000,4,0,1,0,563,14,0,0,1,1,695,10,0,0,1994,Charles Renner
France,Defensive Midfield,Midfield,189,2000000,40000000,2,0,0,0,458,9,0,0,0,0,274,5,0,0,1994,Alton Kovacek
Belgium,Centre-Back,Defender,188,350000,600000,0,0,0,0,67,4,,,,,,,0,0,2002,Tracy Torphy
Netherlands,Goalkeeper,Goalkeeper,187,175000,175000,0,0,0,0,90,1,,,,,,,0,0,1999,Enrique Crona
Portugal,Central Midfield,Midfield,180,3000000,5000000,5,0,4,2,1460,27,4,0,0,0,788,21,0,0,2002,Douglas Strosin
Portugal,Attacking Midfield,Midfield,179,2500000,2500000,4,0,6,4,1679,30,1,0,0,0,119,3,0,1,2002,Allen Casper
Mozambique,Right Winger,Attack,173,4000000,4000000,1,0,2,1,1127,26,0,0,0,3,249,11,0,0,2001,Brent Howe
,Right Winger,Attack,180,200000,200000,2,0,0,0,655,19,,,,,,,0,0,2003,Saul Pfannerstill
Scotland,Left-Back,Defender,191,350000,400000,0,0,1,0,947,12,4,0,0,1,868,21,0,0,2000,Freddie Kulas
Portugal,Left Winger,Attack,181,350000,350000,0,0,2,0,985,16,0,0,0,0,182,6,0,0,2001,Leo Halvorson
Scotland,Centre-Back,Defender,,250000,250000,0,0,0,2,559,13,0,0,0,0,8,2,0,0,2006,Rudy Feil
Croatia,Defensive Midfield,Midfield,180,1500000,2500000,3,0,2,1,1232,25,6,0,2,2,1918,23,0,0,1994,Orlando Walsh
Norway,Centre-Forward,Attack,188,2500000,2500000,2,0,8,3,1720,25,1,0,5,1,725,10,0,0,1994,Drew Gorczany
Denmark,Central Midfield,Midfield,186,800000,800000,2,0,1,3,1245,18,3,0,0,1,1564,25,0,0,1995,Lonnie Funk
,Central Midfield,Midfield,179,400000,400000,6,0,0,0,1428,21,1,0,1,0,738,18,0,0,1996,Pat Sawayn
,Centre-Back,Defender,188,350000,450000,1,0,0,0,1308,16,3,0,0,0,1554,18,0,0,1995,Milton Bartell
Zambia,Left-Back,Defender,171,450000,450000,2,0,0,3,1280,21,3,0,3,2,1477,17,0,0,1995,Oliver Franecki
Denmark,Centre-Back,Defender,186,2000000,2000000,3,1,0,1,1186,16,4,0,0,2,1622,19,0,0,1997,Donnie Gibson
,Centre-Forward,Attack,181,350000,1000000,0,0,1,0,363,5,2,0,4,3,1488,19,0,0,1989,Jeremiah Mayert
Denmark,Centre-Back,Defender,196,500000,500000,4,0,1,2,1480,22,4,0,3,0,1130,13,0,0,1996,Caleb Bogisich
,Attacking Midfield,Midfield,189,5000000,5000000,3,0,14,2,2166,25,2,0,5,9,1994,24,0,0,1996,Benny Jast
Denmark,Central Midfield,Midfield,188,2500000,3500000,2,0,0,1,409,15,5,0,4,3,1696,26,0,0,2001,Jimmy Price
Denmark,Centre-Back,Defender,190,800000,1000000,1,0,0,0,540,6,1,0,0,1,237,3,0,0,2001,Jessie Kiehn
Denmark,Centre-Forward,Attack,174,5000000,5000000,4,0,7,7,1811,26,4,0,4,0,1005,26,0,0,2002,Roosevelt Runolfsson
Norway,Right-Back,Defender,187,600000,1000000,1,0,0,0,174,7,0,0,0,0,817,11,0,0,2000,Sylvester Bernhard
Denmark,Central Midfield,Midfield,178,1200000,15000000,3,0,2,5,2026,25,6,0,0,5,1250,15,0,0,1989,Zachary Kuhlman
The Gambia,Centre-Back,Defender,189,800000,800000,1,0,0,0,231,5,3,1,1,0,1414,16,0,0,2001,Phillip Stamm
,Second Striker,Attack,186,1000000,1000000,1,0,1,0,278,16,0,0,3,0,614,15,0,0,2006,Bernard Jakubowski
Sweden,Goalkeeper,Goalkeeper,189,800000,1200000,2,0,0,0,2070,23,1,0,0,0,1956,22,0,0,1992,Hugh Bernier
Sierra Leone,Centre-Forward,Attack,180,300000,700000,1,0,2,1,327,15,1,0,1,1,242,11,0,0,1994,Oscar Spencer
Denmark,Defensive Midfield,Midfield,188,500000,800000,4,0,2,4,2355,28,5,0,0,0,2108,25,0,0,1993,Darryl Hodkiewicz
Austria,Centre-Forward,Attack,188,400000,700000,1,0,0,1,903,14,2,0,6,0,1099,17,0,0,1994,Ira Trantow
Germany,Left Winger,Attack,180,300000,700000,1,0,0,1,405,11,5,0,2,2,777,23,0,0,1995,Rolando Schuppe
Denmark,Right-Back,Defender,193,550000,800000,0,0,0,3,988,16,0,0,0,0,465,7,0,0,1997,Patrick Lind
Denmark,Left Winger,Attack,172,225000,400000,0,0,0,0,14,1,0,0,0,1,165,8,0,0,1998,Marlon Stracke
Denmark,Central Midfield,Midfield,182,350000,400000,1,0,0,1,687,19,2,0,0,1,417,12,1,1,1996,Jon Bartell
Italy,Right Winger,Attack,178,800000,1000000,3,0,2,1,793,18,1,0,3,2,747,12,0,0,1997,Gerard Graham
Denmark,Goalkeeper,Goalkeeper,192,350000,600000,2,0,0,0,1215,14,0,0,0,0,1020,11,0,0,2000,Noah Wisozk
Norway,Left Winger,Attack,181,850000,1000000,1,0,3,0,1388,22,,,,,,,1,1,1999,Marty Schowalter
The Gambia,Central Midfield,Midfield,176,500000,1200000,6,0,1,1,1735,22,1,0,1,0,434,7,0,0,1998,Lyle Goldner
Nigeria,Centre-Forward,Attack,182,1000000,2500000,3,0,3,3,1484,22,1,0,4,1,1341,23,0,0,1998,Ted Schoen
Yugoslavia (Republic),Centre-Back,Defender,190,300000,500000,4,0,0,0,897,13,4,0,0,0,1267,14,0,0,1999,Leo Keeling
Denmark,Right-Back,Defender,181,500000,700000,1,0,0,0,591,11,2,0,0,0,1005,14,0,0,2003,Geoffrey Batz
,Left-Back,Defender,,700000,700000,2,1,0,1,1052,19,3,0,0,1,615,11,0,0,2003,Willis Jacobs
Denmark,Centre-Forward,Attack,176,1500000,1500000,1,0,6,1,1519,24,0,0,3,1,898,22,0,0,2004,Myron Gleason
Denmark,Central Midfield,Midfield,180,700000,700000,4,0,0,1,1858,23,2,0,0,0,160,5,0,0,2004,Jacob Jacobi
Denmark,Centre-Forward,Attack,177,500000,1250000,1,0,6,3,1411,24,2,0,5,4,1146,20,0,0,1991,Isaac Frami
Denmark,Centre-Back,Defender,190,350000,1500000,3,0,1,1,1662,19,1,0,2,2,1603,21,0,0,1991,Horace Hermann
,Central Midfield,Midfield,181,250000,600000,4,0,1,1,1894,25,4,0,0,1,1356,18,1,1,1991,Floyd Boyle
Denmark,Goalkeeper,Goalkeeper,186,700000,700000,2,0,0,0,2400,27,1,0,0,0,2070,23,0,0,1995,Kent Reichert
Denmark,Attacking Midfield,Midfield,182,1500000,2800000,0,0,3,3,445,7,0,0,2,0,122,3,0,0,1995,Theodore Jerde
,Centre-Back,Defender,189,400000,750000,4,0,2,0,2400,26,1,0,0,0,1141,15,1,1,1994,Armando Wintheiser
Denmark,Attacking Midfield,Midfield,171,350000,1000000,1,0,1,1,595,16,2,0,2,0,858,16,0,0,1997,Franklin Cormier
Iceland,Left-Back,Defender,181,700000,700000,7,0,2,4,1925,24,,,,,,,1,1,1999,Leonard Schaefer
,Centre-Forward,Attack,177,800000,800000,5,0,4,4,1817,26,1,0,2,1,707,15,1,1,2000,Gregory Hansen
Denmark,Right-Back,Defender,173,2500000,2500000,1,0,1,2,2458,30,3,0,1,4,1899,23,0,0,2001,Gordon Dooley
Denmark,Left-Back,Defender,179,1500000,1500000,7,0,5,2,2485,30,5,0,0,2,1633,21,0,0,1998,Cary Lehner
Denmark,Defensive Midfield,Midfield,180,2000000,2500000,2,0,1,3,819,10,5,0,0,3,1688,24,0,0,2001,Timmy Treutel
,Goalkeeper,Goalkeeper,197,800000,800000,1,0,0,0,2280,25,0,0,0,0,1080,12,0,0,1999,Ramiro Hickle
Denmark,Central Midfield,Midfield,187,1200000,1200000,5,0,2,2,1997,25,3,0,0,0,414,10,0,0,2003,Caleb Gleason
Denmark,Right Winger,Attack,185,800000,1000000,2,0,3,1,549,15,0,0,3,2,1552,22,0,0,2002,Jean Koss
Sweden,Left-Back,Defender,183,2500000,2500000,4,0,2,6,2758,34,0,0,1,1,713,21,0,0,2002,Dave Nolan
Denmark,Left-Back,Defender,176,150000,1500000,1,0,0,0,902,17,2,0,0,4,653,12,0,0,1989,Randall Brakus
,Defensive Midfield,Midfield,187,200000,300000,0,0,0,0,364,9,1,0,0,0,124,3,0,0,1999,Dexter Purdy
Denmark,Centre-Back,Defender,187,500000,500000,0,0,0,0,601,13,,,,,,,0,0,2002,Donald Predovic
Cote d'Ivoire,Central Midfield,Midfield,183,3000000,3000000,7,0,0,6,1901,24,3,0,4,1,1661,23,0,0,2001,Gilberto Cassin
,Right-Back,Defender,,450000,450000,1,0,0,0,1159,22,0,0,0,0,7,1,0,0,2004,Ricky D'Amore
Denmark,Centre-Forward,Attack,180,400000,500000,4,0,7,5,1953,25,0,0,2,0,575,9,0,0,1993,Russell Miller
,Centre-Back,Defender,189,3000000,3000000,2,0,0,0,1652,26,2,0,0,0,650,10,0,0,2003,Armando Weissnat
Cote d'Ivoire,Centre-Back,Defender,185,6000000,6000000,5,0,2,0,2400,29,4,1,1,2,1528,19,1,1,2002,Rex Dibbert
,Right-Back,Defender,,750000,750000,2,0,0,6,1418,23,0,0,0,0,84,1,0,0,2002,Rick Volkman
Iceland,Centre-Forward,Attack,184,300000,15000000,2,0,6,6,1545,26,0,0,1,2,426,12,0,0,1989,Dustin Lynch
Denmark,Centre-Back,Defender,184,350000,2000000,0,0,1,1,2324,28,2,0,0,0,1691,21,0,0,1989,George Runolfsdottir
Ghana,Right Winger,Attack,178,18000000,20000000,3,0,11,2,2042,28,4,0,5,4,1336,17,0,0,2003,Rodney Daugherty
Denmark,Right Winger,Attack,180,400000,1500000,1,0,0,3,905,23,1,0,3,8,991,21,0,0,1991,Jim Effertz
,Left-Back,Defender,179,500000,500000,3,0,2,6,1772,29,2,0,2,10,2247,29,0,0,1992,Peter Dare
Portugal,Central Midfield,Midfield,178,5000000,8000000,5,0,12,7,2470,36,4,0,1,0,1111,38,0,0,1997,Austin Hartmann
,Defensive Midfield,Midfield,177,700000,700000,4,0,0,1,2449,29,1,0,0,0,1651,22,0,0,1998,Leo Smitham
St. Lucia,Centre-Back,Defender,190,500000,600000,0,0,0,1,1038,15,2,0,1,0,1570,19,0,0,1998,Alfonso Cremin
Iceland,Central Midfield,Midfield,189,1000000,1000000,3,0,5,3,1722,27,6,0,1,2,1335,23,0,0,1998,Dean Green
,Centre-Forward,Attack,186,2000000,2000000,1,1,11,3,1257,24,,,,,,,0,0,2002,Carl Reilly
,Centre-Forward,Attack,187,900000,900000,0,0,8,3,1388,28,0,0,3,0,657,22,0,0,2000,Bennie Hamill
Denmark,Right-Back,Defender,184,1200000,1200000,7,0,3,4,2610,29,2,0,2,3,1560,20,0,0,2000,Delbert Schroeder
Denmark,Central Midfield,Midfield,175,1200000,1200000,4,0,3,5,2421,28,3,0,1,4,2062,26,0,0,2000,Cary Parker
Denmark,Left Winger,Attack,180,10000000,10000000,1,0,7,9,1685,25,3,0,4,3,1728,26,0,0,2002,Tommie Simonis
,Central Midfield,Midfield,184,500000,500000,4,0,1,0,1764,26,0,0,1,0,432,17,0,0,2001,Cecil Cummings
,Centre-Forward,Attack,180,800000,800000,2,0,7,4,1680,26,0,0,8,0,597,17,0,0,1994,Jay Predovic
Denmark,Goalkeeper,Goalkeeper,187,450000,1250000,0,0,0,0,2610,29,0,0,0,0,2295,26,0,0,1991,Perry Roberts
Mali,Right-Back,Defender,173,1500000,1500000,6,0,1,1,1481,23,,,,,,,0,0,2004,Jordan Barrows
Netherlands,Centre-Forward,Attack,186,1000000,1500000,3,0,0,1,903,20,,,,,,,0,0,2000,Nick O'Conner
Netherlands,Right-Back,Defender,184,7000000,15000000,2,0,0,1,1136,21,4,0,0,1,2172,31,0,0,1995,Roger Schaden
Italy,Centre-Back,Defender,189,1500000,45000000,3,0,1,0,1206,21,1,0,4,0,1969,28,0,0,1987,Jay Jacobson
Austria,Defensive Midfield,Midfield,187,6500000,25000000,4,0,1,1,1254,22,5,0,0,0,694,16,0,0,1995,Ricky Kuphal
Netherlands Antilles,Attacking Midfield,Midfield,181,,,2,0,0,0,46,2,,,,,,,0,0,2004,Santos Marvin
Netherlands,Attacking Midfield,Midfield,178,2000000,7000000,0,0,1,1,734,21,0,0,3,0,567,9,0,0,1996,Sammy Greenfelder
Portugal,Left-Back,Defender,175,3500000,3500000,4,0,0,4,2688,33,1,0,1,3,1350,15,0,0,2000,Tracy Heidenreich
Brazil,Centre-Back,Defender,187,500000,900000,11,2,1,0,1810,23,,,,,,,0,0,1995,Richard Quitzon
Spain,Centre-Forward,Attack,183,2000000,2000000,4,1,15,1,2549,33,0,0,6,1,964,17,0,0,1998,Elmer Blick
England,Centre-Back,Defender,187,400000,400000,2,0,2,0,1367,21,1,1,0,2,1264,19,0,0,1995,Marcos Schroeder
Denmark,Central Midfield,Midfield,186,500000,500000,2,0,2,1,1740,24,4,0,3,1,2181,31,0,0,1993,Terrell Keebler
Switzerland,Centre-Back,Defender,185,750000,750000,1,0,0,0,1932,22,5,0,2,0,2551,30,0,0,1995,Aaron Lind
,Centre-Back,Defender,189,700000,700000,1,0,0,0,1558,18,1,0,0,0,1385,20,0,0,1998,Gary Smith
Brazil,Centre-Back,Defender,187,1000000,2250000,1,0,1,1,1670,23,5,0,1,1,1659,25,1,1,1995,Ben Herman
,Centre-Back,Defender,185,1200000,1200000,1,0,1,0,1804,21,4,0,0,0,1978,23,0,0,1999,Willis Strosin
Denmark,Goalkeeper,Goalkeeper,195,1500000,1500000,1,0,0,0,2205,25,1,0,0,0,2520,28,0,0,2000,Dwight Hettinger
Denmark,Central Midfield,Midfield,178,650000,650000,2,0,2,0,777,19,3,0,3,0,736,23,0,0,2002,Daryl Bergnaum
Denmark,Central Midfield,Midfield,187,400000,400000,1,0,0,0,1062,22,4,0,0,0,1110,16,0,0,1998,Jeremy Beier
France,Left Winger,Attack,177,2500000,2500000,7,0,7,11,2126,32,1,0,0,4,473,14,0,0,1999,Aubrey Predovic
Denmark,Right-Back,Defender,183,3000000,3000000,2,0,1,4,1960,28,0,0,0,3,1550,20,0,0,2002,Miguel Purdy
Nigeria,Right Winger,Attack,172,800000,800000,4,0,1,5,1635,25,5,0,3,3,1526,25,0,0,2002,Hugh Treutel
Brazil,Centre-Forward,Attack,190,600000,600000,2,1,1,3,835,18,,,,,,,0,0,2002,Vincent Kunde
,Defensive Midfield,Midfield,180,400000,400000,2,0,2,3,1813,22,7,0,1,1,2452,28,0,0,1991,Santiago Watsica
Spain,Centre-Forward,Attack,180,1500000,1500000,1,0,11,1,1793,25,2,0,5,0,1160,14,0,0,1995,Joe McGlynn
Brazil,Goalkeeper,Goalkeeper,198,300000,300000,2,0,0,0,718,8,,,,,,,0,0,1996,Jerald Fritsch
Spain,Centre-Forward,Attack,186,1000000,10000000,9,0,2,2,1247,30,2,0,0,0,222,15,0,0,1988,Richard Bailey
Argentina,Left-Back,Defender,185,1500000,4300000,2,0,0,0,205,13,2,1,0,0,513,8,0,0,1994,Amos Goldner
Yugoslavia (Republic),Central Midfield,Midfield,189,6000000,25000000,5,0,1,0,2976,36,2,0,1,1,2112,29,0,0,1995,Dana Turcotte
France,Right Winger,Attack,,200000,3000000,1,0,1,2,697,16,0,0,0,1,118,5,0,0,1992,Otis Stiedemann
Russia,Central Midfield,Midfield,182,5000000,14000000,3,0,3,1,2378,34,2,0,4,2,2745,38,0,0,1994,Jose Upton
Netherlands,Left Winger,Attack,174,6000000,24000000,1,0,16,11,2676,35,7,0,23,11,2904,35,0,0,1992,Aaron Moore
Russia,Centre-Back,Defender,188,5000000,10000000,3,0,0,0,1445,18,8,0,0,2,2959,36,0,0,1993,Garrett Kozey
Russia,Centre-Back,Defender,188,1500000,2500000,5,0,0,1,1860,27,2,0,1,1,1504,26,0,0,1996,Marcus Bergnaum
Russia,Goalkeeper,Goalkeeper,194,3000000,3000000,2,0,0,0,3150,35,2,0,0,0,2295,26,0,0,1995,Lamar Turcotte
Luxembourg,Defensive Midfield,Midfield,188,4500000,5000000,4,0,5,5,2272,39,8,0,2,5,1699,22,0,0,1997,Rodolfo Stark
Russia,Attacking Midfield,Midfield,185,5000000,16000000,4,0,9,5,1918,39,7,0,7,6,1450,24,0,0,1995,Charles Jast
Russia,Defensive Midfield,Midfield,181,8000000,12500000,14,0,2,5,3051,34,9,1,1,3,2475,29,0,0,1996,Nelson Franecki
Russia,Left Winger,Attack,175,3500000,4000000,3,0,4,6,2118,42,2,0,5,8,1737,31,0,0,1996,Tom Larkin
Russia,Goalkeeper,Goalkeeper,187,2000000,13000000,1,0,0,0,1935,22,2,0,0,0,1440,16,0,0,1998,Ruben Bode
Russia,Central Midfield,Midfield,174,4000000,4000000,4,0,3,5,2210,33,4,0,1,3,1845,31,0,0,2000,Leo Mohr
Russia,Right-Back,Defender,178,2500000,2500000,11,0,1,2,2764,36,5,1,0,1,887,17,0,0,1998,Billy Kirlin
Russia,Attacking Midfield,Midfield,187,2800000,2800000,8,0,4,6,1997,37,1,0,2,5,1597,28,0,0,2000,Benny Heaney
Russia,Centre-Forward,Attack,179,7000000,7000000,7,0,11,14,2475,41,6,0,11,8,2286,33,1,1,1999,Hector Rippin
Russia,Left-Back,Defender,181,7000000,7000000,9,0,12,8,2838,38,6,1,1,4,2329,30,0,0,1999,Vincent Hills
Russia,Centre-Back,Defender,187,2000000,2500000,4,0,0,0,669,9,6,0,0,0,1561,19,0,0,1999,Troy Turner
UdSSR,Centre-Forward,Attack,197,3000000,16000000,5,0,12,9,2511,33,1,0,4,1,962,19,0,0,1988,Marc Rippin
Russia,Left Winger,Attack,167,8000000,8000000,5,0,4,5,2123,37,2,0,5,4,1110,26,0,0,2004,Roman Doyle
Russia,Defensive Midfield,Midfield,184,5000000,5000000,8,0,2,3,2343,31,3,0,2,1,2110,33,0,0,2001,Felix Bruen
Portugal,Right-Back,Defender,182,2500000,8000000,0,0,1,1,1229,18,,,,,,,0,0,2001,Wendell Krajcik
Ukraine,Left-Back,Defender,186,5000000,5000000,7,1,3,2,2236,33,11,0,0,6,2723,33,0,0,2001,Frankie Terry
Russia,Right-Back,Defender,185,4000000,4000000,6,0,0,3,2644,38,2,0,1,4,1901,30,0,0,2002,Jorge Green
Russia,Centre-Back,Defender,196,1000000,1200000,4,0,0,0,1410,17,3,0,0,0,2230,26,0,0,2000,Roosevelt Will
Russia,Defensive Midfield,Midfield,184,6000000,6000000,7,0,1,1,2597,33,2,0,1,0,1999,26,0,0,2002,Harold Stamm
Slovenia,Central Midfield,Midfield,182,1200000,1500000,5,0,4,1,2760,37,8,0,4,1,2282,30,1,1,1993,Brent Bins
Russia,Left-Back,Defender,180,800000,2800000,1,0,2,2,1851,25,3,0,0,2,1983,24,0,0,1992,Austin Oberbrunner
Armenia,Attacking Midfield,Midfield,169,1200000,3000000,8,0,0,3,2396,35,6,0,2,4,1793,25,0,0,1992,Paul Armstrong
Netherlands,Centre-Forward,Attack,188,500000,1300000,1,0,5,0,1157,16,0,0,2,0,558,10,0,0,1995,Jonathan Lindgren
Ukraine,Centre-Back,Defender,195,1200000,1200000,1,0,1,0,2215,29,2,0,1,1,1661,20,0,0,1995,Lloyd Feil
Russia,Goalkeeper,Goalkeeper,195,2500000,2500000,5,0,0,0,3690,41,5,0,0,0,2880,32,0,0,1996,Alvin Becker
UdSSR,Right-Back,Defender,185,100000,2500000,8,0,0,2,3038,37,1,0,0,1,869,12,0,0,1986,Russell Jaskolski
Russia,Centre-Back,Defender,190,5000000,5000000,2,0,12,0,2095,27,4,0,3,1,2792,32,0,0,1994,Hector Streich
Russia,Centre-Forward,Attack,190,4500000,6000000,5,0,8,6,1998,30,7,0,12,12,2250,30,0,0,1995,Antonio O'Reilly
Russia,Right-Back,Defender,182,800000,1000000,8,0,0,0,2447,36,7,0,0,1,1418,18,0,0,1995,Willis Stiedemann
Russia,Central Midfield,Midfield,183,6000000,7000000,4,0,1,4,2269,34,6,0,6,11,2800,33,0,0,1999,Kristopher Spencer
Russia,Defensive Midfield,Midfield,175,500000,600000,3,0,1,0,1368,28,2,1,0,0,515,16,1,1,2001,Emanuel Jacobi
Russia,Central Midfield,Midfield,183,1000000,1000000,5,1,8,6,3136,40,8,0,1,2,2049,25,0,0,1993,Angel Funk
Russia,Centre-Forward,Attack,189,1000000,1000000,6,0,9,6,1787,39,6,0,5,2,772,33,1,1,1999,Rick Rutherford
Romania,Attacking Midfield,Midfield,187,500000,3500000,2,0,5,5,2186,31,4,0,12,1,2148,30,1,1,1988,Orville Hirthe
Russia,Attacking Midfield,Midfield,178,2000000,2000000,3,0,1,4,1965,34,4,0,4,3,1773,33,1,1,2002,Neil Bayer
Yugoslavia (Republic),Right Winger,Attack,175,2000000,2500000,2,0,0,0,1806,26,3,0,4,5,1395,21,0,0,1997,Boyd Hegmann
Russia,Right-Back,Defender,185,4500000,5500000,2,0,0,0,2299,31,4,0,2,3,2700,32,1,1,2001,Dallas Lehner
UdSSR,Centre-Back,Defender,190,200000,2000000,5,0,0,0,1422,21,2,0,1,2,798,10,0,0,1988,Marion Simonis
Russia,Defensive Midfield,Midfield,178,8000000,8000000,4,1,1,2,2949,38,5,0,4,5,3060,35,0,0,1999,Francis Jerde
Russia,Centre-Forward,Attack,193,800000,900000,5,0,5,2,1915,37,4,0,6,8,1375,21,0,0,1996,Allen Zboncak
UdSSR,Goalkeeper,Goalkeeper,199,600000,1500000,2,0,0,0,3060,34,4,0,0,0,2727,31,0,0,1988,Derek Purdy
Russia,Right-Back,Defender,180,1500000,1800000,5,1,3,0,1875,31,5,0,1,2,1270,26,0,0,2003,Stuart Zieme
Russia,Centre-Back,Defender,189,3500000,3500000,9,1,1,1,2718,33,6,0,0,0,2280,30,0,0,2003,Clint Hyatt
Croatia,Defensive Midfield,Midfield,173,1000000,1200000,1,0,1,2,1156,28,1,0,1,1,361,12,0,0,1998,Omar Dicki
Ukraine,Left Winger,Attack,176,800000,800000,1,0,0,1,945,17,0,0,0,0,17,1,0,0,1998,Zachary Rau
Ukraine,Central Midfield,Midfield,183,1500000,1500000,3,1,3,1,1255,31,4,0,1,0,995,15,0,0,1997,Vernon Conn
Venezuela,Centre-Forward,Attack,193,1500000,1500000,4,0,9,3,1067,37,,,,,,,0,0,2004,Maurice Heidenreich
France,Central Midfield,Midfield,173,2000000,2000000,2,0,1,0,390,14,,,,,,,0,0,2004,Lee Bauch
Israel,Right-Back,Defender,177,1800000,2000000,4,0,0,1,2147,28,2,0,0,5,2480,29,0,0,1992,Sammy Hammes
Germany,Attacking Midfield,Midfield,191,2000000,2800000,8,0,3,4,1699,32,3,1,6,1,1768,34,0,0,1994,Roy Cummerata
Netherlands,Right-Back,Defender,179,2000000,2000000,13,0,4,4,3014,37,8,2,1,3,2626,32,0,0,1995,Justin Lubowitz
Cameroon,Left Winger,Attack,181,3500000,6000000,4,1,3,6,2126,35,0,0,2,1,1042,15,1,1,1994,Otis Dickinson
Russia,Left-Back,Defender,177,3000000,4500000,5,0,1,5,3222,38,7,0,1,1,2196,36,0,0,1997,Perry Tromp
Russia,Right Winger,Attack,181,3000000,3000000,4,0,3,7,1737,25,6,0,3,2,2418,28,0,0,1997,Cedric Will
Russia,Right-Back,Defender,178,1000000,2800000,4,0,3,5,2302,38,0,0,1,0,610,18,0,0,1998,Frank Feil
Russia,Left Winger,Attack,190,2000000,3500000,1,0,3,2,796,28,6,0,7,3,1680,33,0,0,1999,Jeremiah Bechtelar
UdSSR,Goalkeeper,Goalkeeper,193,500000,6500000,2,0,0,0,1980,22,1,0,0,1,2430,27,0,0,1987,Miguel Braun
Russia,Centre-Back,Defender,189,4000000,4000000,4,1,0,1,2949,33,7,0,0,1,2970,33,0,0,1996,Jerome Kulas
Russia,Defensive Midfield,Midfield,187,7500000,9000000,5,0,4,3,2738,34,5,0,8,6,3201,38,0,0,1997,Joey Kiehn
Russia,Goalkeeper,Goalkeeper,190,1500000,2000000,5,0,0,0,2271,26,3,0,0,0,2160,24,0,0,1999,Alfredo Donnelly
Russia,Centre-Back,Defender,193,3000000,4000000,5,0,0,2,3169,36,7,0,1,0,2744,35,0,0,1999,Chester Wilkinson
Russia,Defensive Midfield,Midfield,179,1000000,1000000,2,0,0,2,1799,34,2,0,0,0,1451,28,0,0,1998,Emmett Johnson
Russia,Left-Back,Defender,174,2500000,2500000,3,0,2,4,3084,41,3,0,2,2,2198,28,0,0,1999,Ismael Hackett
Argentina,Left Winger,Attack,172,8000000,8000000,5,0,11,5,2722,38,,,,,,,0,0,2000,Wilson Parker
Paraguay,Centre-Back,Defender,188,3000000,3000000,6,0,1,1,2416,29,8,0,2,0,1169,14,0,0,2000,Terence Brekke
UdSSR,Centre-Forward,Attack,187,2800000,16000000,5,0,8,5,2032,32,1,0,16,8,2246,35,0,1,1990,Shaun Hyatt
Russia,Centre-Forward,Attack,177,900000,900000,1,0,3,3,1602,37,0,0,2,0,540,17,0,0,2003,Felix Stanton
Brazil,Defensive Midfield,Midfield,182,3000000,3000000,10,0,5,3,2582,33,5,0,2,0,1122,14,0,0,1998,Troy Legros
Russia,Centre-Forward,Attack,180,10000000,10000000,0,0,14,10,2530,38,1,0,8,4,1444,38,1,2,2002,Marco Champlin
Russia,Attacking Midfield,Midfield,183,15000000,15000000,3,0,4,6,2083,36,9,0,8,8,3147,38,1,1,2003,Roosevelt Brekke
Ukraine,Centre-Forward,Attack,188,1800000,2500000,2,0,7,2,1554,31,4,0,17,2,1283,19,0,0,1996,Willis Collier
Russia,Right Midfield,Midfield,183,3000000,7000000,7,0,4,0,1493,31,6,1,6,4,1864,33,0,1,1998,Horace Walsh
